,nombre articulo,precio,link,company,model,year,version,color,fuel,doors,transmisions,motor,bodywork,km
383,Citroën C3 1.6 Vti 115 At6 Feel,$3.200.000,https://auto.mercadolibre.com.ar/MLA-1313228341-nuevo-citroen-c3-vti-115-eat6-feel-pack-0km-darc-citroen-_JM#position=46&search_layout=grid&type=item&tracking_id=84db4af0-8403-4942-84ff-e918c2728469,Citroën,C3,2023,1.6 Vti 115 At6 Feel,Azul,Nafta,5,Automática,1.6,Hatchback,0 km
384,Citroën Berlingo 1.6 Hdi 92 Bussines,$5.149.000,https://auto.mercadolibre.com.ar/MLA-1313298927-citroen-berlingo-furgon-hdi-0km-darc-citroen-autos-_JM#position=47&search_layout=grid&type=item&tracking_id=84db4af0-8403-4942-84ff-e918c2728469,Citroën,Berlingo,2023,1.6 Hdi 92 Bussines,Blanco,Diésel,3,Manual,1.6,Furgón,0 km
385,Citroën Berlingo 1.6 Hdi 92 Bussines,$5.155.000,https://auto.mercadolibre.com.ar/MLA-1313228158-citroen-berlingo-furgon-hdi-0km-_JM#position=48&search_layout=grid&type=item&tracking_id=84db4af0-8403-4942-84ff-e918c2728469,Citroën,Berlingo,2023,1.6 Hdi 92 Bussines,Blanco,Diésel,3,Manual,1.6,Furgón,0 km
386,Peugeot 208 1.6l Active Tiptronic,$5.499.200,https://auto.mercadolibre.com.ar/MLA-1207281760-peugeot-208-active-tiptronic-0km-darc-autos-_JM#position=1&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,208,2023,1.6l Active Tiptronic,Blanco,Nafta,5,Automática,1.6,Hatchback,0 km
387,Nissan Sentra 2.0 Sr Cvt,$9.802.400,https://auto.mercadolibre.com.ar/MLA-1145984503-nissan-sentra-exclusive-20-cvt-juan-carlos-_JM#position=2&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Nissan,Sentra,2022,2.0 Sr Cvt,Blanco,Nafta,4,Automática,2.0,Sedán,0 km
388,Peugeot Partner 1.6 Furgon Confort,$1.899.500,https://auto.mercadolibre.com.ar/MLA-1108296191-peugeot-partner-2023-16-furgon-confort-_JM#position=3&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,Partner,2023,1.6 Furgon Confort,Consultar,Nafta,3,Manual,1.6,Furgón,0 km
389,Volkswagen T-cross 1.0 200 Tsi Highline Aut,$11.000.000,https://auto.mercadolibre.com.ar/MLA-1315760469-volkswagen-t-cross-200tsi-highline-at-entrega-inmediata-2023-_JM#position=4&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,T-Cross,2023,1.0 200 Tsi Highline Aut,Gris,Nafta,5,Automática,1.0,SUV,0 km
390,Kia Sorento Sx,U$S98.000,https://auto.mercadolibre.com.ar/MLA-1154481595-all-new-kia-sorento-sx-awd-8at-crdi-7-asientos-_JM#position=5&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Kia,Sorento,2022,SX,Gris,Diésel,5,Automática secuencial,2.2L CRDi 202Cv 451Nm,SUV,0 km
391,Peugeot Partner Patagónica 1.6 Hdi Vtc Plus 92,$4.900.000,https://auto.mercadolibre.com.ar/MLA-1163149522-peugeot-partner-patagonica-hdinafta-_JM#position=6&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,Partner Patagónica,2022,1.6 Hdi Vtc Plus 92,Gris,Diésel,4,Manual,1.6,Monovolumen,0 km
392,Peugeot 208 1.2 Like,$4.211.000,https://auto.mercadolibre.com.ar/MLA-1218991428-peugeot-208-2023-12-like-_JM#position=7&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,208,2023,1.2 Like,Plateado,Nafta,5,Manual,1.2,Hatchback,0 km
393,Renault Sandero Stepway C:a:b,$3.300.000,https://auto.mercadolibre.com.ar/MLA-1121205287-renault-stepway-serie-limitada-cab-ano-2023-ca-_JM#position=8&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Renault,Sandero,2022,Stepway C:A:B,Azul,Nafta,5,Manual,Monovolumen,0 km,.
394,Volkswagen Taos Highline 1.4 250 Tsi At,$11.360.000,https://auto.mercadolibre.com.ar/MLA-1131416780-volkswagen-taos-highline-14-250-tsi-at-0-km-2022-_JM#position=9&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Taos,2022,Highline 1.4 250 TSI AT,Gris,Nafta,5,Automática,1.4 250 TSI,SUV,0 km
395,Renault Logan 1.6 16v Life,$3.380.300,https://auto.mercadolibre.com.ar/MLA-1255044441-renault-logan-life-16-2022-volkswagen-fiat-peugeot-ford-g-_JM#position=10&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Renault,Logan,2022,1.6 16v Life,Blanco,Nafta,4,Manual,1.6,Sedán,0 km
396,Volkswagen Vento 1.4 Highline 150cv At,$9.600.000,https://auto.mercadolibre.com.ar/MLA-1146428907-volkswagen-vento-highline-250-tsi-at-2021-0km-ac-_JM#position=11&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Vento,2022,1.4 Highline 150cv At,Azul,Nafta,4,Automática,1.4,Sedán,0 km
397,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x4 Highline Pack At,$13.800.000,https://auto.mercadolibre.com.ar/MLA-1248222599-volkswagen-amarok-highline-4x4-automatica-at-autotag-vw-2023-_JM#position=12&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Amarok,2022,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Negro,Diésel,4,Automática,2.0,Pick-Up,0 km
398,Volkswagen Amarok 3.0 V6 Cd Comfortline,$10.900.000,https://auto.mercadolibre.com.ar/MLA-1235811204-volkswagen-amarok-30-258cv-v6-comfortline-4x4-mos-oferta-_JM#position=13&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Amarok,2022,3.0 V6 Cd Comfortline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
399,Nissan Frontier 2.3bt Pro4x 4x4 At L22,$14.440.000,https://auto.mercadolibre.com.ar/MLA-1317535039-nissan-frontier-pro4x-4x4-at-m-_JM#position=14&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Nissan,Frontier,2023,2.3bt Pro4x 4x4 At L22,Gris,Diésel,4,Automática,2.3,Pick-Up,0 km
400,Renault Kangoo Ii Express Confort 5a 1.6 Sce,$4.519.000,https://auto.mercadolibre.com.ar/MLA-1299664289-renault-kangoo-confort-5-asientos-16-16v-cadenero-2023-d-_JM#position=15&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Renault,Kangoo,2022,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,3,Manual,1.6,Furgón,0 km
401,Fiat Pulse 1.3 Drive Gse Cvt,$4.750.200,https://auto.mercadolibre.com.ar/MLA-1153997885-fiat-pulse-drive-13-0km-stock-propio-stock-fca-d--_JM#position=16&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Fiat,Pulse,2022,1.3 Drive Gse Cvt,Gris,Nafta,5,Automática,1.3,SUV,0 km
402,Citroën C4 Cactus 1.6 Vti 115 Feel Pk,$5.720.000,https://auto.mercadolibre.com.ar/MLA-1313581111-citroen-c4-cactus-feel-pack-plus-0km-darc-autos-_JM#position=17&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Citroën,C4 Cactus,2023,1.6 Vti 115 Feel Pk,Blanco,Nafta,5,Manual,1.6,SUV,0 km
403,Bmw Bmw Serie 3 3.0 330i Sedan Sport Line 252cv Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,U$S87.000,https://auto.mercadolibre.com.ar/MLA-835430731-bmw-serie-3-30-330i-sedan-sport-line-252cv-bremen-motors-_JM#position=18&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,BMW,Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,2022,Bmw Serie 3 3.0 330i Sedan Sport Line 252cv,Gris,Nafta,5,Manual,3.0,Sedán,0 km
404,Renault Logan 1.6 16v Zen,$3.987.000,https://auto.mercadolibre.com.ar/MLA-1149744948-renault-logan-zen-16-con-pantalla-anticipo-12-ctas-os-_JM#position=19&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Renault,Logan,2022,1.6 16v Zen,Negro,Nafta,4,Manual,1.6,Sedán,0 km
405,Chevrolet Cruze 5 1.4 Lt At 5p,$5.500.000,https://auto.mercadolibre.com.ar/MLA-1145595254-chevrolet-cruze-5-lt-at-0km-2022-ban-fsa-_JM#position=20&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Chevrolet,Cruze 5,2022,1.4 Lt At 5p,Blanco,Nafta,5,Automática,1.4,Hatchback,0 km
406,Renault Duster Oroch 2.0 Outsider Plus,$6.849.000,https://auto.mercadolibre.com.ar/MLA-1180927515-renault-outsider-13-tce-mt-4x4-entrega-inmediata-ig-_JM#position=21&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Renault,Duster Oroch,2022,2.0 Outsider Plus,Blanco,Nafta,4,Manual,2.0,SUV,0 km
407,Chevrolet Equinox Chevrolet Equinox 1.5 N Turbo Premier Awd 4x4 Automática Ep,$14.699.999,https://auto.mercadolibre.com.ar/MLA-1133655533-chevrolet-equinox-15-n-turbo-premier-awd-4x4-automatica-ep-_JM#position=22&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Chevrolet,Equinox,2022,Chevrolet Equinox 1.5 N Turbo Premier Awd 4x4 Automática Ep,Rojo,Nafta,5,Automática,1.5 Nafta Turbo 172 CV 16 Válvulas,SUV,0 km
408,Citroën C3 1.2 12v Puretech 82 Feel,$2.500.000,https://auto.mercadolibre.com.ar/MLA-1230999645-citron-c3-2023-12-12v-puretech-82-feel-_JM#position=23&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Citroën,C3,2023,1.2 12v Puretech 82 Feel,Blanco,Nafta,5,Manual,1.2,Hatchback,0 km
409,Ford Ranger 3.2 Cd Xlt Tdci 200cv Automática 4x4,$12.605.000,https://auto.mercadolibre.com.ar/MLA-1249468996-ford-ranger-limited-automatica-mejor-precio-_JM#position=24&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Ford,Ranger,2022,3.2 Cd Xlt Tdci 200cv Automática 4x4,Blanco,Diésel,4,Automática,3.2,Pick-Up,0 km
410,Baic X35 1.5 Luxury At,$6.990.000,https://auto.mercadolibre.com.ar/MLA-1150541633-baic-new-x35-luxury-at-0km-baic-palermo--_JM#position=25&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Baic,X35,2022,1.5 Luxury At,Rojo,Nafta,5,Automática,1.5,SUV,0 km
411,Nissan Versa Sense Manual,$6.649.700,https://auto.mercadolibre.com.ar/MLA-911648586-nissan-versa-16-sense-cvt-_JM#position=26&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Nissan,Versa,2022,SENSE MANUAL,Gris,Nafta,4,Manual,1.6,Sedán,0 km
412,Volkswagen Taos 1.4 250 Tsi Highline,$12.099.995,https://auto.mercadolibre.com.ar/MLA-1229159591-volkswagen-taos-highline-250-entrega-inmediata-autotag-2023-_JM#position=27&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Taos,2022,1.4 250 Tsi Highline,Azul,Nafta,5,Automática,1.4,SUV,0 km
413,Renault Master L1 H1,$4.500.000,https://auto.mercadolibre.com.ar/MLA-1266737156-renault-master-furgon-l1h1-disponible-me-_JM#position=28&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Renault,Master,2023,L1 H1,Blanco,Diésel,3,2.3,Furgón,0 km,.
414,Peugeot 3008 1.6 Gt-line Thp Pack Tiptronic,$17.682.000,https://auto.mercadolibre.com.ar/MLA-1231004963-peugeot-3008-gt-pack-thp-tiptronic-_JM#position=29&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,3008,2022,1.6 Gt-line Thp Pack Tiptronic,Azul,Nafta,5,Automática,1.6,SUV,0 km
415,Citroën Jumper 2.2 435 L2h2 Hdi 130 Mt6,$10.906.000,https://auto.mercadolibre.com.ar/MLA-1299577974-citron-jumper-2023-22-435-l2h2-hdi-130-mt6-_JM#position=30&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Citroën,Jumper,2023,2.2 435 L2h2 Hdi 130 Mt6,Blanco,Diésel,3,Manual,2.2,Furgón,0 km
416,Toyota Yaris 1.5 107cv Xls,$4.800.000,https://auto.mercadolibre.com.ar/MLA-1282383590-toyota-yaris-xls-6mt-5p-4750000-_JM#position=31&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Toyota,Yaris,2022,1.5 107cv Xls,Blanco,Nafta,5,Manual,1.5,Hatchback,0 km
417,Citroën Berlingo 1.6 Hdi 92 Bussines,$5.345.000,https://auto.mercadolibre.com.ar/MLA-1232777823-citron-berlingo-2023-16-hdi-92-bussines-_JM#position=32&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Citroën,Berlingo,2023,1.6 Hdi 92 Bussines,Blanco,Diésel,3,Manual,1.6,Furgón,0 km
418,Chevrolet S10 2.8 High Country Cd Tdci 200cv Automática,$11.500.000,https://auto.mercadolibre.com.ar/MLA-1135431139-s10-high-country-28l-200cv-4x4-at-stock-fisico-jb-_JM#position=33&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Chevrolet,S10,2022,2.8 High Country Cd Tdci 200cv Automática,Blanco,Diésel,4,Automática,2.8,Pick-Up,0 km
419,Citroën C3 1.2 12v Puretech 82 Live,$3.150.000,https://auto.mercadolibre.com.ar/MLA-1234321283-citroen-c3-feel-12-0km-bonificado-m--_JM#position=34&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Citroën,C3,2022,1.2 12v Puretech 82 Live,Azul,Nafta,5,Manual,1.2,Hatchback,0 km
420,Volkswagen Taos 1.4 250 Tsi Highline,$8.800.000,https://auto.mercadolibre.com.ar/MLA-1145768087-volkswagen-taos-highline-250-tsi-at-2022-0-km-en-stock-kb-_JM#position=35&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Taos,2022,1.4 250 Tsi Highline,Blanco,Nafta,5,Automática,1.4,SUV,0 km
421,Audi A5 Sportback 2.0 40tfsi Front 190cv,U$S90.500,https://auto.mercadolibre.com.ar/MLA-1283032837-audi-a5-sportback-2023-20-40tfsi-front-190cv-_JM#position=36&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Audi,A5 Sportback,2023,2.0 40tfsi Front 190cv,Gris,Nafta,5,Automática,2.0,Hatchback,0 km
422,Peugeot 208 1.6l Allure,$5.525.000,https://auto.mercadolibre.com.ar/MLA-1220563714-peugeot-208-16l-allure-_JM#position=37&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,208,2022,1.6l Allure,Plateado,Nafta,5,Manual,1.6,Hatchback,0 km
423,Nissan Kicks 1.6 Advance Cvt 120cv,$7.396.800,https://auto.mercadolibre.com.ar/MLA-1180591117-nissan-kicks-advance-cvt-juan-carlos-_JM#position=38&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Nissan,Kicks,2022,1.6 Advance Cvt 120cv,Plateado,Nafta,5,Automática,1.6,Hatchback,0 km
424,Citroën C3 1.2 12v Puretech 82 Feel,$2.950.300,https://auto.mercadolibre.com.ar/MLA-1233596887-citroen-c3-feel-12-mt-llave-por-llave-de-contado-2--_JM#position=39&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Citroën,C3,2022,1.2 12v Puretech 82 Feel,Gris,Nafta,5,Manual,1.2,Hatchback,0 km
425,Chery Tiggo 4 1.5 Pro Mt,$5.820.000,https://auto.mercadolibre.com.ar/MLA-1174515550-chery-tiggo-4-pro-mt-_JM#position=40&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Chery,Tiggo 4,2022,1.5 Pro MT,Blanco,Nafta,5,Automática secuencial,1.5 ACTECO,SUV,0 km
426,Peugeot 3008 2.0 Gt-line Hdi Pack Tiptronic,$17.389.200,https://auto.mercadolibre.com.ar/MLA-1302509710-3008-gt-pack-hdi-j-_JM#position=41&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Peugeot,3008,2022,2.0 Gt-line Hdi Pack Tiptronic,Blanco,Diésel,5,Automática,2.0,SUV,0 km
427,Chevrolet Cruze 5 1.4 Rs At 5 P,$8.566.000,https://auto.mercadolibre.com.ar/MLA-1135474239-cruze-rs-14-turbo-153-hp-0km-tm-2023-_JM#position=42&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Chevrolet,Cruze 5,2022,1.4 Rs At 5 p,Gris,Nafta,5,Automática,1.4,Hatchback,0 km
428,Jeep Renegade 1.8 Sport,$5.241.000,https://auto.mercadolibre.com.ar/MLA-1276068625-jeep-renegade-nueva-linea-_JM#position=43&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Jeep,Renegade,2022,1.8 Sport,Negro,Nafta,5,Manual,1.8,SUV,0 km
429,Nissan Leaf Exclusive,$13.509.900,https://auto.mercadolibre.com.ar/MLA-1129867903-nissan-leaf-electrico-_JM#position=44&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Nissan,Leaf,2021,Exclusive,Blanco,Eléctrico,5,Automática,Hatchback,0 km,.
430,Chevrolet Equinox Nueva Chevrolet Equinox Rs 1.5 Turbo Fwd Automática 2023,$13.099.999,https://auto.mercadolibre.com.ar/MLA-1222718659-nueva-chevrolet-equinox-rs-15-turbo-fwd-automatica-2023-ep-_JM#position=45&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Chevrolet,Equinox,2023,Nueva Chevrolet Equinox RS 1.5 Turbo Fwd Automática 2023,Rojo,Nafta,5,Automática,1.5 Nafta Turbo 172 CV 16 Válvulas,SUV,0 km
431,Tito 1 Auto Electrico,$3.200.000,https://auto.mercadolibre.com.ar/MLA-1121535020-tito-auto-electrico-3-ptas-_JM#position=46&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Tito,1,2022,AUTO ELECTRICO,Blanco,Eléctrico,3,Automática,Sedán,0 km,.
432,Volkswagen Amarok 2.0 Cd Tdi 140cv Trendline,$8.250.000,https://auto.mercadolibre.com.ar/MLA-1233471696-volkswagen-amarok-trendline-4x2-manual-2023-140-cv-autotag-_JM#position=47&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Amarok,2022,2.0 Cd Tdi 140cv Trendline,Azul,Diésel,4,Manual,2.0,Pick-Up,0 km
433,Volkswagen Vento 1.4 Highline 150cv At,$10.211.000,https://auto.mercadolibre.com.ar/MLA-1267691052-volkswagen-vento-highline-14tsi-tiptronic-_JM#position=48&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Volkswagen,Vento,2022,1.4 Highline 150cv At,Blanco,Nafta,4,Automática,1.4,Sedán,0 km
434,Fiat Argo 1.3 Drive Gse Automática,$4.236.500,https://auto.mercadolibre.com.ar/MLA-1152588936-fiat-argo-drive-13-0km-anticipo-y-cuotas-retira-ya-m--_JM#position=49&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Fiat,Argo,2022,1.3 Drive Gse Automática,Blanco,Nafta,5,Automática,1.3,Hatchback,0 km
435,Nissan Frontier S 4x4 Mt,$8.399.000,https://auto.mercadolibre.com.ar/MLA-1137315038-nueva-nissan-frontier-s-4x2-mt-_JM#position=50&search_layout=stack&type=item&tracking_id=37d580b7-8164-44c5-a1be-41ba6d1f6d66,Nissan,Frontier,2022,S 4x4 MT,Blanco,Diésel,4,Manual,2.3,Pick-Up,0 km
436,Volkswagen Amarok 3.0 V6 Cd Highline,$7.199.000,https://auto.mercadolibre.com.ar/MLA-1311987682-volkswagen-amarok-v6-highline-ud-39999-ultima-unidad-_JM#position=1&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
437,Volkswagen Amarok 3.0 V6 Cd Highline,$7.200.000,https://auto.mercadolibre.com.ar/MLA-1311936405-volkswagen-amarok-v6-highline-ud-39999-ultima-unidad-_JM#position=2&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
438,Volkswagen Amarok 3.0 V6 Cd Highline,U$S39.997,https://auto.mercadolibre.com.ar/MLA-1311851809-volkswagen-amarok-v6-highline-ud-39999-ultima-unidad-_JM#position=3&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
439,Volkswagen Amarok 3.0 V6 Cd Highline,U$S39.998,https://auto.mercadolibre.com.ar/MLA-1311877586-volkswagen-amarok-v6-highline-ud-39999-ultima-unidad-_JM#position=4&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
440,Volkswagen Amarok 3.0 V6 Cd Highline,U$S39.999,https://auto.mercadolibre.com.ar/MLA-1311987297-volkswagen-amarok-v6-highline-ud-39999-ultima-unidad-_JM#position=5&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,0 km
441,Chevrolet Onix 1.0 Turbo Premier Ii At,$5.094.100,https://auto.mercadolibre.com.ar/MLA-1311327426-chevrolet-onix-premier-5p-2023-automatico-full-ltz-2022--_JM#position=6&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Onix,2023,1.0 Turbo Premier Ii At,Blanco,Nafta,5,Automática,1.0,Hatchback,0 km
442,Chevrolet Onix 1.2 Lt Tech,$4.284.100,https://auto.mercadolibre.com.ar/MLA-1311340323-nuevo-chevrolet-onix-12-lt-tech-full-manual-0km-2023--_JM#position=7&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Onix,2023,1.2 Lt Tech,Rojo,Nafta,5,Manual,1.2,Hatchback,0 km
443,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack,$10.101.999,https://auto.mercadolibre.com.ar/MLA-1311340305-wagen-volkswagen-amarok-highline-cd-mt-4x2-car-one-ne-_JM#position=8&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,2.0 Cd Tdi 180cv 4x2 Highline Pack,Plateado,Diésel,4,Manual,2.0,Pick-Up,0 km
444,Volkswagen Amarok 3.0 V6 Cd Comfortline,$11.358.999,https://auto.mercadolibre.com.ar/MLA-1311327341-wagen-volkswagen-amarok-confortline-v6-at-4x4-car-one-ne-_JM#position=9&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Volkswagen,Amarok,2023,3.0 V6 Cd Comfortline,Blanco,Diésel,4,Automática,3.0,Pick-Up,0 km
445,Chevrolet Onix 1.0 Turbo Premier Ii At,$5.999.900,https://auto.mercadolibre.com.ar/MLA-1311340110-chevrolet-onix-premier-at-12-turbo-entrega-ya-dq-5-_JM#position=10&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Onix,2023,1.0 Turbo Premier Ii At,Gris,Nafta,5,Automática,1.0,Hatchback,0 km
446,Chevrolet Equinox 1.5t Premier 4wd,$14.500.000,https://auto.mercadolibre.com.ar/MLA-1311333344-chevrolet-equinox-premier-awd-2022-entrega-ya-dq-5-_JM#position=11&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Equinox,2023,1.5t Premier 4wd,Rojo,Nafta,5,Automática,1.5,SUV,0 km
447,Chevrolet Tracker 1.2 Ltz Turbo At,$7.199.900,https://auto.mercadolibre.com.ar/MLA-1311359073-chevrolet-tracker-ltz-at6-12-turbo-retira-ya-dq-5-_JM#position=12&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Tracker,2023,1.2 Ltz Turbo At,Rojo,Nafta,5,Automática,1.2,SUV,0 km
448,Chevrolet Tracker 1.2 Premier Turbo At,$6.099.900,https://auto.mercadolibre.com.ar/MLA-1311352482-chevrolet-tracker-premier-at6-12-turbo-entrega-ya-dq-5-_JM#position=13&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Tracker,2023,1.2 Premier Turbo At,Blanco,Nafta,5,Automática,1.2,SUV,0 km
449,Jeep Compass 1.3 T270 Limited,$16.978.000,https://auto.mercadolibre.com.ar/MLA-1311300679-jeep-compass-limited-13-at-_JM#position=14&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Jeep,Compass,2023,1.3 T270 Limited,Negro,Nafta,5,Automática,1.3,SUV,0 km
450,Chevrolet Cruze 1.4 Premier Sedan,$7.910.100,https://auto.mercadolibre.com.ar/MLA-1311351991-chevrolet-cruze-premier-4p-2023-automatico-0km-2022-full--_JM#position=15&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Cruze,2023,1.4 Premier Sedan,Gris,Nafta,4,Manual,1.4,Sedán,0 km
451,Chevrolet Cruze 1.4 Ltz At Sedan,$6.742.100,https://auto.mercadolibre.com.ar/MLA-1311351836-chevrolet-cruze-ltz-4p-2023-automatico-0km-2022-full--_JM#position=16&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Chevrolet,Cruze,2023,1.4 Ltz At Sedan,Gris,Nafta,4,Automática,1.4,Sedán,0 km
452,Fiat Pulse 1.3 Drive Gse Cvt,$4.950.000,https://auto.mercadolibre.com.ar/MLA-1311364139-fiat-pulse-0km-todas-las-versiones-disponibles-consultame-p-_JM#position=17&search_layout=grid&type=item&tracking_id=46ac92cd-1131-4393-9220-7785343e1788,Fiat,Pulse,2023,1.3 Drive Gse Cvt,Blanco,Nafta,5,Automática,1.3,SUV,0 km
