,nombre articulo,precio,link,company,model,year,version,color,fuel,doors,transmisions,motor,bodywork,km
473,Fiat Toro 2.0 Ranch 4x4 At,$8.700.000,https://auto.mercadolibre.com.ar/MLA-1280457522-fiat-toro-ranch-20-at9-4x4-cabina-doble-2020-54000km-fp-_JM#position=42&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,Fiat,Toro,2020,2.0 Ranch 4x4 At,Negro,Diésel,4,Automática,2.0,Pick-Up,54000 km
474,Volkswagen Gol Trend 1.6 Highline 101cv,$3.689.900,https://auto.mercadolibre.com.ar/MLA-1280456252-volkswagen-gol-trend-2017-16-highline-no-trendline-fox-up-_JM#position=43&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,Volkswagen,Gol Trend,2017,1.6 Highline 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,39000 km
475,Fiat Toro 2.0 Ranch 4x4 At,$8.681.000,https://auto.mercadolibre.com.ar/MLA-1280236312-fiat-toro-ranch-20-at9-4wd-2020-54000km-udueno-sb-_JM#position=44&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,Fiat,Toro,2020,2.0 Ranch 4x4 At,Negro,Diésel,4,Automática,2.0,Pick-Up,54000 km
476,Volkswagen Amarok 3.0 V6 Cd Highline,$14.700.000,https://auto.mercadolibre.com.ar/MLA-1279861647-amarok-v6-highline-30-tdi-258cv-0km-volkswagen-entrega-ya-_JM#position=45&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,Volkswagen,Amarok,2022,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,500 km
477,Toyota Hilux 2.8 Cd Srx 177cv 4x2 At,U$S37.500,https://auto.mercadolibre.com.ar/MLA-1279593541-toyota-hilux-srx-_JM#position=46&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,Toyota,Hilux,2018,2.8 Cd Srx 177cv 4x2 At,Blanco,Diésel,4,Automática,2.8,Pick-Up,70000 km
478,Bmw Serie 2 3.0 240i M Package,U$S75.000,https://auto.mercadolibre.com.ar/MLA-1278039482-bmw-serie-2-2019-30-240i-m-package-340hp-_JM#position=47&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,BMW,Serie 2,2019,3.0 240i M Package,Azul,Nafta,2,Automática,3.0,Coupé,63000 km
479,Volkswagen Vento 1.4 Highline 150cv At,$8.950.000,https://auto.mercadolibre.com.ar/MLA-1276701787-volkswagen-vento-250-tsi-14-2021-brian-avalos-_JM#position=48&search_layout=grid&type=item&tracking_id=bf5cc622-efff-44d3-b479-4ab0593cdb5e,Volkswagen,Vento,2021,1.4 Highline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,75000 km
480,Renault Kangoo 1.6 Furgon Ph3 Confort 5as Lc,$5.100.000,https://auto.mercadolibre.com.ar/MLA-1311324932-nueva-renault-kangoo-retirala-con-550000-o-tu-usado-_JM#position=1&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Renault,Kangoo,2022,1.6 Furgon Ph3 Confort 5as Lc,Gris,Nafta,3,Manual,1.6,Furgón,1009 km
481,Renault Duster 1.6 Ph2 4x2 Privilege 110cv,$3.800.000,https://auto.mercadolibre.com.ar/MLA-1276192354-renault-duster-privilege-16-2015-cgnc-concesionario-lp-_JM#position=2&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Renault,Duster,2015,1.6 Ph2 4x2 Privilege 110cv,Blanco,Nafta,5,Manual,1.6,SUV,82000 km
482,Chevrolet Tracker 1.8 Ltz,$4.990.000,https://auto.mercadolibre.com.ar/MLA-1275806198-chevrolet-tracker-2017-ltz-abasto-motors-_JM#position=3&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Chevrolet,Tracker,2017,1.8 Ltz,Blanco,Nafta,5,Manual,1.8,SUV,18000 km
483,Ford Focus Iii 2.0 Se Plus At6,$3.500.000,https://auto.mercadolibre.com.ar/MLA-1275754868-ford-focus-iii-20-se-plus-at6-_JM#position=4&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Focus III,2014,2.0 Se Plus At6,Blanco,Nafta,5,Automática,2.0,Hatchback,144000 km
484,Ram 1500 5.7 Laramie Atx V8,U$S58.000,https://auto.mercadolibre.com.ar/MLA-1275677025-ram-1500-57-laramie-atx-v8-_JM#position=5&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,RAM,1500,2019,5.7 Laramie Atx V8,Gris,Nafta,4,Automática,5.7,Pick-Up,78000 km
485,Ford Ecosport 1.6 Titanium 110cv 4x2,$3.950.500,https://auto.mercadolibre.com.ar/MLA-1275752985-ford-ecosport-titanium-16-16v-2015-unico-dueno-impecabl-_JM#position=6&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,98000 km
486,Volkswagen T-cross 1.6 Comfortline At,$6.750.000,https://auto.mercadolibre.com.ar/MLA-1275866727-volkswagen-t-cross-2020-16-comfortline-at-_JM#position=7&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Volkswagen,T-Cross,2020,1.6 Comfortline At,Gris,Nafta,5,Automática,1.6,SUV,32000 km
487,Chevrolet Cruze 1.8 Ltz At,$3.500.000,https://auto.mercadolibre.com.ar/MLA-1275485699-chevrolet-cruze-ltz-at-18-2014-5-puertas-bordo-al-dia-_JM#position=8&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Chevrolet,Cruze,2014,1.8 Ltz At,Rojo,Nafta,5,Automática,1.8,Hatchback,138000 km
488,Peugeot 208 1.6 Feline Tiptronic,$4.800.000,https://auto.mercadolibre.com.ar/MLA-1275269334-peugeot-208-2018-16-feline-tiptronic-_JM#position=9&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Peugeot,208,2018,1.6 Feline Tiptronic,Nafta,5,Automática,1.6,Hatchback,78000 km,.
489,Toyota Sw4 2.8 Srx 177cv 4x4 7as At,U$S44.000,https://auto.mercadolibre.com.ar/MLA-1275070481-toyota-sw4-28-srx-177cv-4x4-7as-at-_JM#position=10&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Toyota,SW4,2019,2.8 Srx 177cv 4x4 7as At,Blanco,Diésel,5,Automática,2.8,SUV,99000 km
490,Kia Sorento 2.2 Crdi Ex,U$S32.900,https://auto.mercadolibre.com.ar/MLA-1274436222-kia-sorento-2017-22-crdi-ex-_JM#position=11&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Kia,Sorento,2017,2.2 Crdi Ex,Gris,Diésel,5,Automática,2.2,SUV,190000 km
491,Ford Focus Iii 2.0 Se Plus Mt,$3.650.000,https://auto.mercadolibre.com.ar/MLA-1275029133-ford-focus-20-se-plus-5p-mt-_JM#position=12&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Focus III,2015,2.0 Se Plus Mt,Plateado,Nafta,5,Manual,2.0,Hatchback,142000 km
492,Citroën Berlingo 1.6 Hdi 92 Bussines,$4.500.000,https://auto.mercadolibre.com.ar/MLA-1274577545-citroen-berlingo-furgon-16-hdi-ano-2020-liv-motors-_JM#position=13&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Citroën,Berlingo,2020,1.6 Hdi 92 Bussines,Blanco,Diésel,3,Manual,1.6,Furgón,30000 km
493,Ford Ecosport 1.6 Freestyle 110cv 4x2,$3.100.000,https://auto.mercadolibre.com.ar/MLA-1274376260-ford-ecosport-free-style-16-sendai-usados-_JM#position=14&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,Negro,Nafta,5,Manual,1.6,SUV,158000 km
494,Ford Focus Iii 2.0 Se Plus At6,$4.290.000,https://auto.mercadolibre.com.ar/MLA-1274291977-ford-focus-se-plus-20-power-shift-mb-_JM#position=15&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Focus III,2017,2.0 Se Plus At6,Gris,Nafta,5,Automática,2.0,Hatchback,85800 km
495,Ford Ka 1.5 S 5 P,$3.790.000,https://auto.mercadolibre.com.ar/MLA-1274310999-ford-ka-15-5p-mb-_JM#position=16&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Ka,2020,1.5 S 5 p,Blanco,Nafta,5,Manual,1.5,Hatchback,17300 km
496,Nissan Sentra 1.8 Sr Pure Drive,$8.790.000,https://auto.mercadolibre.com.ar/MLA-1274323620-nissan-sentra-sr-mejor-que-un-0km-un-sueno-us-_JM#position=17&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Nissan,Sentra,2021,1.8 Sr Pure Drive,Blanco,Nafta,4,Automática,1.8,Sedán,17800 km
497,Volkswagen T-cross 1.6 Comfortline Mt,$6.290.000,https://auto.mercadolibre.com.ar/MLA-1274431554-vw-volkswagen-t-cross-comfortline-2019-abasto-motors-_JM#position=18&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Volkswagen,T-Cross,2019,1.6 Comfortline Mt,Gris,Nafta,5,Manual,1.6,SUV,30000 km
498,Ford Focus Iii 2.0 Sedan Titanium At6,$4.513.000,https://auto.mercadolibre.com.ar/MLA-1274289003-ford-focus-titanium-sedan-4p-2014-inmaculado-mz-_JM#position=19&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Focus III,2014,2.0 Sedan Titanium At6,Gris,Nafta,4,Automática,2.0,Sedán,73800 km
499,Ram 1500 5.7 Laramie Atx V8,U$S58.000,https://auto.mercadolibre.com.ar/MLA-1274371620-ram-1500-57-laramie-atx-v8-_JM#position=20&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,RAM,1500,2020,5.7 Laramie Atx V8,Gris,Nafta,4,Automática,5.7,Pick-Up,39000 km
500,Nissan Frontier 2.3 Le Cd 4x4 At,$11.989.000,https://auto.mercadolibre.com.ar/MLA-1274306799-nissan-frontier-le-23-td-4x4-at-53000km-2021-gris-_JM#position=21&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Nissan,Frontier,2021,2.3 Le Cd 4x4 At,Gris,Diésel,4,Automática,2.3,Pick-Up,53000 km
501,Honda Civic 1.8 Lxs Mt,$2.600.500,https://auto.mercadolibre.com.ar/MLA-1273667899-honda-civic-lxs-mt-2009-cuatro-cubiertas-nuevas-impecable-_JM#position=22&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Honda,Civic,2009,1.8 Lxs Mt,Verde,Nafta,4,Manual,1.8,Sedán,205000 km
502,Renault Duster 1.6 Ph2 4x2 Privilege 110cv,$3.950.500,https://auto.mercadolibre.com.ar/MLA-1273854782-renault-duster-privilege-nav-2015-100mil-km-unico-dueno-_JM#position=23&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Renault,Duster,2015,1.6 Ph2 4x2 Privilege 110cv,Marrón,Nafta,5,Manual,1.6,SUV,100000 km
503,Ford Ecosport 2.0 Xls 4x2,$2.350.000,https://auto.mercadolibre.com.ar/MLA-1273670730-ford-ecosport-20-xls-4x2-gnc-_JM#position=24&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Ecosport,2009,2.0 Xls 4x2,Gris,Nafta/GNC,5,Manual,2.0,SUV,166000 km
504,Peugeot 208 1.6 Allure Nav Tiptronic,$3.830.000,https://auto.mercadolibre.com.ar/MLA-1272959781-peugeot-208-2016-16-allure-nav-tiptronic-_JM#position=25&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Peugeot,208,2016,1.6 Allure Nav Tiptronic,Rojo,Nafta,5,Automática,1.6,Hatchback,69000 km
505,Citroën C4 Lounge 1.6 Thp 165 At6 Feel,$4.050.000,https://auto.mercadolibre.com.ar/MLA-1272822331-citroen-_JM#position=26&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Citroën,C4 Lounge,2018,1.6 Thp 165 At6 Feel,Plateado,Nafta,4,Automática,1.6,Sedán,92000 km
506,Alfa Romeo Giulietta 1.8 Quadrif Verde Tb Gdi 235cv Mt6,U$S17.000,https://auto.mercadolibre.com.ar/MLA-1305949289-alfa-romeo-giuletta-quadrifoglio-235-cv-2012-_JM#position=27&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Alfa Romeo,Giulietta,2012,1.8 Quadrif Verde Tb Gdi 235cv Mt6,Blanco,Nafta,5,Manual,1.8,Hatchback,61000 km
507,Toyota Prius 1.8 Hibrid,U$S11.990,https://auto.mercadolibre.com.ar/MLA-1272841421-toyota-prius-2010-hibrido-hibrid-at-ecvt-abasto-motors-_JM#position=28&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Toyota,Prius,2010,1.8 Hibrid,Blanco,Híbrido/Nafta,4,Automática,1.8,Hatchback,69000 km
508,Chevrolet Onix 1.4 Activ 98cv,$3.400.000,https://auto.mercadolibre.com.ar/MLA-1272640723-chevrolet-onix-2017-14-activ-98cv-autoargentina-_JM#position=29&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Chevrolet,Onix,2017,1.4 Activ 98cv,Blanco,Nafta,5,Manual,1.4,Hatchback,47000 km
509,Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline,$9.250.000,https://auto.mercadolibre.com.ar/MLA-1272640198-volkswgen-amarok-comfortline-180cv-4x2-2021-brian-avalos-_JM#position=30&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Volkswagen,Amarok,2021,2.0 Cd Tdi 180cv Comfortline,Blanco,Diésel,4,Manual,2.0,Pick-Up,15333 km
510,Peugeot 208 1.6 Allure,$3.910.000,https://auto.mercadolibre.com.ar/MLA-1272987732-peugeot-208-allure-16-cg-_JM#position=31&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Peugeot,208,2018,1.6 Allure,Blanco,Nafta,5,Manual,1.6,Hatchback,86600 km
511,Toyota Etios 1.5 Sedan Xls L18,$3.600.000,https://auto.mercadolibre.com.ar/MLA-1272955831-toyota-etios-2018-xls-15-6mt-_JM#position=32&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Toyota,Etios,2018,1.5 Sedan Xls l18,Gris,Nafta,4,Manual,1.5,Sedán,80000 km
512,Land Rover Evoque 2.0 Prestige Plus 240cv,U$S38.990,https://auto.mercadolibre.com.ar/MLA-1272820617-land-rover-evoque-2015-prestige-plus-range-rover-abasto-mot-_JM#position=33&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Land Rover,Evoque,2015,2.0 Prestige Plus 240cv,Azul,Nafta,5,Automática,2.0,SUV,85000 km
513,Toyota Hiace 2.8 Tdi Furgón 6at L2h2 3a 5p,U$S34.900,https://auto.mercadolibre.com.ar/MLA-1272955202-toyota-hiace-2021-l2h2-28-tdi-at-smart-garage-_JM#position=34&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Toyota,Hiace,2021,2.8 Tdi Furgón 6at L2h2 3a 5p,Blanco,Diésel,4,Automática,2.8,Furgón,21600 km
514,Citroën Jumpy 1.6 L3 Hdi 115 Business,$7.960.000,https://auto.mercadolibre.com.ar/MLA-1271803682-liquido-2-ultimas-citroen-jumpy-furgon-hdi-okm-ano-2023-_JM#position=35&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Citroën,Jumpy,2022,1.6 L3 Hdi 115 Business,Blanco,Diésel,5,Manual,1.6,Furgón,500 km
515,Fiat Palio 1.4 Nuevo Attractive Pack Top 85cv,$2.950.500,https://auto.mercadolibre.com.ar/MLA-1271803245-fiat-palio-2017-14-nuevo-attractive-pack-top-85cv-_JM#position=36&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Fiat,Palio,2017,1.4 Nuevo Attractive Pack Top 85cv,Gris,Nafta,5,Manual,1.4,Hatchback,69000 km
516,Ford Ecosport 1.6 Titanium 110cv 4x2,$3.950.500,https://auto.mercadolibre.com.ar/MLA-1271803233-ford-ecosport-titanium-16-2015-1-dueno-permuto-_JM#position=37&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Blanco,Nafta,5,Manual,1.6,SUV,106000 km
517,Ford F-100 3.6,$2.800.000,https://auto.mercadolibre.com.ar/MLA-1270099115-f100-mod89-221-2-tubos-gnc-bajo-chassis-titular-vtv-carga-_JM#position=38&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Ford,F-100,1989,3.6,Blanco,Nafta/GNC,2,Manual,3.6,Pick-Up,200000 km
518,Chevrolet Onix 1.4 Ltz Mt 98cv,$3.050.000,https://auto.mercadolibre.com.ar/MLA-1269148479-chevrolet-onix-2014-14-ltz-mt-98cv-autoargentina-_JM#position=39&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Chevrolet,Onix,2014,1.4 Ltz Mt 98cv,Plateado,Nafta,5,Manual,1.4,Hatchback,77000 km
519,Toyota Corolla 1.8 Se-g At,$2.800.000,https://auto.mercadolibre.com.ar/MLA-1268642571-toyota-corolla-2009-18-se-g-at-_JM#position=40&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Toyota,Corolla,2009,1.8 Se-g At,Dorado,Nafta,4,Automática,1.8,Sedán,110505 km
520,Volkswagen Amarok 3.0 V6 Extreme,$13.499.000,https://auto.mercadolibre.com.ar/MLA-1268102893-volkswagen-amarok-v6-extreme-2019-_JM#position=41&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Volkswagen,Amarok,2019,3.0 V6 Extreme,Blanco,Diésel,4,Automática,3.0,Pick-Up,53000 km
521,Peugeot 5008 2.0 Allure Plus Hdi Tiptronic,$14.900.000,https://auto.mercadolibre.com.ar/MLA-1268106618-liquido-ya-peugeot-5008-20-allure-plus-hdi-autom-okm-2023-_JM#position=42&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Peugeot,5008,2023,2.0 Allure Plus Hdi Tiptronic,Blanco,Diésel,5,Automática,2.0,Monovolumen,500 km
522,Toyota Corolla 1.8 Se-g Cvt 140cv,$6.350.000,https://auto.mercadolibre.com.ar/MLA-1267694051-toyota-corolla-seg-cvt-2019-_JM#position=43&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Toyota,Corolla,2019,1.8 Se-g Cvt 140cv,Blanco,Nafta,4,Automática,1.8,Sedán,59000 km
523,Peugeot 3008 1.6 Allure Thp Tiptronic,$9.800.000,https://auto.mercadolibre.com.ar/MLA-1267652410-peugeot-3008-allure-16-thp-tiptronic-ano-2018-liv-motors-_JM#position=44&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Peugeot,3008,2018,1.6 Allure Thp Tiptronic,Plateado,Nafta,5,Automática,1.6,Monovolumen,53000 km
524,Citroën C4 Lounge 2.0 Origine Am16,$3.200.000,https://auto.mercadolibre.com.ar/MLA-1267140620-citron-c4-lounge-2016-20-origine-am16-_JM#position=45&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Citroën,C4 Lounge,2016,2.0 Origine Am16,Nafta,4,Manual,2.0,Sedán,130000 km,.
525,Volkswagen Amarok 2.0 Cd Tdi 180cv Comfortline,U$S27.500,https://auto.mercadolibre.com.ar/MLA-1267138879-amarok-2020-comfortline-24000-km-1-mano-u-n-i-c-a-permuto-_JM#position=46&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv Comfortline,Gris,Diésel,4,Manual,2.0,Pick-Up,24000 km
526,Volkswagen Amarok 2.0 Cd Tdi 180cv 4x2 Highline Pack,U$S23.700,https://auto.mercadolibre.com.ar/MLA-1266772874-volkswagen-amarok-2017-20-cd-tdi-180cv-4x2-highline-pack-_JM#position=47&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv 4x2 Highline Pack,Plateado,Diésel,4,Manual,2.0,Pick-Up,116000 km
527,Renault Duster 1.6 Ph2 4x2 Dynamique 110cv,$4.040.000,https://auto.mercadolibre.com.ar/MLA-1266890203-renault-duster-dynamique-4x2-ap-_JM#position=48&search_layout=grid&type=item&tracking_id=3e87c8cd-6d3e-47e9-a9a2-dfb0fbbdcf4e,Renault,Duster,2018,1.6 Ph2 4x2 Dynamique 110cv,Gris,Nafta,5,Manual,1.6,SUV,85000 km
528,Jeep Grand Cherokee 3.0 Limited Atx,U$S17.500,https://auto.mercadolibre.com.ar/MLA-1266547036-jeep-grand-cherokee-30-limited-crd-_JM#position=1&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Jeep,Grand Cherokee,2007,3.0 Limited Atx,Plateado,Diésel,5,Automática,3.0,SUV,133000 km
529,Ram 1500 5.7 Laramie Atx V8,U$S43.900,https://auto.mercadolibre.com.ar/MLA-1266592075-dodge-ram-1500-laramie-57-v8-u-n-i-c-a-44000-km-permuto-_JM#position=2&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,RAM,1500,2016,5.7 Laramie Atx V8,Negro,Nafta,4,Automática,5.7,Pick-Up,44000 km
530,Toyota Hilux 2.8 Cd Srx 177cv 4x2 At,U$S35.500,https://auto.mercadolibre.com.ar/MLA-1266611383-hilux-srx-automatica-2019-u-n-i-c-a-4x2-1-mano-permuto-_JM#position=3&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Toyota,Hilux,2019,2.8 Cd Srx 177cv 4x2 At,Gris,Diésel,4,Automática,2.8,Pick-Up,70000 km
531,Volkswagen Vento 2.0 T Fsi Elegance Dsg,U$S10.999,https://auto.mercadolibre.com.ar/MLA-1266546389-volkswagen-vento-2009-20-t-fsi-elegance-dsg-_JM#position=4&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Volkswagen,Vento,2009,2.0 T Fsi Elegance Dsg,Dorado,Nafta,4,Automática,2.0,Sedán,139000 km
532,Peugeot 408 1.6 Feline Thp 163cv Tiptronic,U$S11.000,https://auto.mercadolibre.com.ar/MLA-1266526788-peugeot-408-usado-16-feline-thp-163cv-tiptronic-2017-2016-_JM#position=5&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Peugeot,408,2016,1.6 Feline Thp 163cv Tiptronic,Blanco,Nafta,4,Automática,1.6,Sedán,80000 km
533,Volkswagen T-cross 1.6 Highline At,$7.400.000,https://auto.mercadolibre.com.ar/MLA-1265896932-volkswagen-t-cross-highline-at-_JM#position=6&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Volkswagen,T-Cross,2020,1.6 Highline At,Gris,Nafta,5,Automática,1.6,SUV,51000 km
534,Audi A1 1.4 Tfsi Stronic 125cv,U$S23.000,https://auto.mercadolibre.com.ar/MLA-1265781484-audi-a1-2018-sportback-2017-2019-2016-a3-sedan-q2-automatico-_JM#position=7&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Audi,A1,2018,1.4 Tfsi Stronic 125cv,Negro,Nafta,5,Automática,1.4,Hatchback,90000 km
535,Peugeot 2008 1.6 Feline,$4.100.000,https://auto.mercadolibre.com.ar/MLA-1265360892-peugeot-2008-feline-ap-_JM#position=8&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Peugeot,2008,2017,1.6 Feline,Negro,Nafta,5,Manual,1.6,SUV,126500 km
536,Peugeot 308 1.6 Allure,$3.700.000,https://auto.mercadolibre.com.ar/MLA-1265844475-peugeot-_JM#position=9&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Peugeot,308,2018,1.6 Allure,Gris,Nafta,5,Manual,1.6,Hatchback,86000 km
537,Ford Ranger 2.5 Cd Ivct Xlt 166cv,$9.500.000,https://auto.mercadolibre.com.ar/MLA-1264899406-ford-ranger-2022-25-cd-ivct-xlt-166cv-_JM#position=10&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Ford,Ranger,2022,2.5 Cd Ivct Xlt 166cv,Blanco,Nafta,4,Manual,2.5,Pick-Up,1000 km
538,Citroën Aircross 1.6 Vti 115 Feel,$3.990.000,https://auto.mercadolibre.com.ar/MLA-1264821178-citroen-aircross-feel-mt-2018-_JM#position=11&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Citroën,Aircross,2018,1.6 Vti 115 Feel,Blanco,Nafta,5,Manual,1.6,Hatchback,41000 km
539,Volkswagen T-cross 1.6 Highline At,$7.400.001,https://auto.mercadolibre.com.ar/MLA-1264836375-volkswagen-t-cross-16-highline-2020-51000km-_JM#position=12&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Volkswagen,T-Cross,2020,1.6 Highline At,Gris,Nafta,5,Automática,1.6,SUV,51000 km
540,Jeep Renegade 1.8 Longitude At6,$7.490.000,https://auto.mercadolibre.com.ar/MLA-1264803719-jeep-renegade-longitude-4x2-at-2020-_JM#position=13&search_layout=grid&type=item&tracking_id=78297d4c-a2e7-43f3-a046-d90d16d9dac4,Jeep,Renegade,2020,1.8 Longitude At6,Azul,Nafta,5,Automática,1.8,SUV,36000 km
